Title,json_url,Download_number,Published_Date,Updated_Date
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Kheda District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Rajkot District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Junagadh District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=01&Year=2023,0,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur district of Gujarat for the month of December 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=12&Year=2016,9,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Banas Kantha District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Kheda District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Dangs District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Surendranagar District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Kachchh District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Narmada District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Patan District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Mahisagar District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0431&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Vadodara District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=02&Year=2023,0,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Vadodara district of Gujarat for the month of June 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=06&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=03&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=08&Year=2021,0,18/08/2021,18/08/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=07&Year=2018,2,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=12&Year=2014,2,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=12&Year=2014,2,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=12&Year=2014,2,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=12&Year=2014,4,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of Gujarat for the month of January 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=01&Year=2016,1,20/03/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of Gujarat for the month of April 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=04&Year=2016,1,20/03/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=08&Year=2020,0,05/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=07&Year=2018,3,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=08&Year=2021,0,11/08/2021,11/08/2021
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=08&Year=2021,0,12/08/2021,12/08/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=08&Year=2021,0,12/08/2021,12/08/2021
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=08&Year=2021,0,12/08/2021,12/08/2021
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of December 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=12&Year=2014,2,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=08&Year=2020,0,04/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=07&Year=2018,4,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=08&Year=2020,0,04/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of July 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=07&Year=2018,3,02/07/2018,02/07/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of September 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=09&Year=2021,0,06/09/2021,06/09/2021
Farmers Queries in Kisan Call Centre (KCC) from Mahisagar district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0431&Month=08&Year=2020,0,05/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of September 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=09&Year=2021,0,02/09/2021,02/09/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of September 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=09&Year=2021,0,02/09/2021,02/09/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of May 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=05&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of July 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=07&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of August 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=08&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of November 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=11&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Dangs district of Gujarat for the month of January 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=01&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Kheda district of Gujarat for the month of June 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=06&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Kheda district of Gujarat for the month of November 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=11&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=03&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of May 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=05&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of October 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=10&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=07&Year=2021,0,15/07/2021,15/07/2021
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of November 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=11&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of September 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=09&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals district of Gujarat for the month of January 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=01&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=03&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals district of Gujarat for the month of April 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=04&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals district of Gujarat for the month of August 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=08&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Panch Mahals district of Gujarat for the month of November 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=11&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=03&Year=2016,2,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of May 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=05&Year=2016,1,12/04/2017,11/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=11&Year=2014,3,29/06/2018,29/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=11&Year=2014,1,28/06/2018,28/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=11&Year=2014,2,28/06/2018,28/06/2018
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=11&Year=2014,1,28/06/2018,28/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=11&Year=2014,1,28/06/2018,28/06/2018
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of November 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=11&Year=2014,1,28/06/2018,28/06/2018
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of June 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=06&Year=2021,0,01/06/2021,01/06/2021
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of June 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=06&Year=2021,2,01/06/2021,01/06/2021
Farmers Queries in Kisan Call Centre (KCC) from Narmada district of Gujarat for the month of January 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=01&Year=2012,1,18/03/2019,18/03/2019
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=07&Year=2020,0,06/07/2020,06/07/2020
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=07&Year=2020,0,06/07/2020,06/07/2020
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=07&Year=2020,0,06/07/2020,06/07/2020
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=07&Year=2020,0,06/07/2020,06/07/2020
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=10&Year=2014,2,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of October 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=10&Year=2014,2,25/06/2018,25/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=07&Year=2020,0,02/07/2020,02/07/2020
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=07&Year=2020,0,01/07/2020,01/07/2020
Farmers Queries in Kisan Call Centre (KCC) from Surat district of Gujarat for the month of June 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=06&Year=2012,1,07/03/2019,07/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Surendranagar district of Gujarat for the month of April 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=04&Year=2012,1,07/03/2019,07/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Patan district of Gujarat for the month of April 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=04&Year=2012,1,07/03/2019,07/03/2019
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=09&Year=2014,1,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=03&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=03&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=09&Year=2014,0,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Surendranagar district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=03&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Surendranagar district of Gujarat for the month of February 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=02&Year=2012,1,28/02/2019,28/02/2019
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of September 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=09&Year=2014,0,22/06/2018,22/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha district of Gujarat for the month of February 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=02&Year=2012,1,28/02/2019,28/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Kachchh district of Gujarat for the month of March 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=03&Year=2012,1,01/03/2019,01/03/2019
Farmers Queries in Kisan Call Centre (KCC) from Surat district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=05&Year=2012,1,25/02/2019,25/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Mahesana district of Gujarat for the month of May 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=05&Year=2012,1,25/02/2019,25/02/2019
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=05&Year=2021,0,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=05&Year=2021,1,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of April 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=04&Year=2020,0,24/06/2020,24/06/2020
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of April 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=04&Year=2020,0,24/06/2020,24/06/2020
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of January 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=01&Year=2011,1,31/01/2019,31/01/2019
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of January 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=01&Year=2011,1,31/01/2019,31/01/2019
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of January 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=01&Year=2011,1,01/02/2019,01/02/2019
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of January 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=01&Year=2011,1,01/02/2019,01/02/2019
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of January 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=01&Year=2011,1,01/02/2019,01/02/2019
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=04&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=03&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=04&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=04&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=04&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=07&Year=2014,3,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=07&Year=2014,2,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of March 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=03&Year=2020,0,23/06/2020,23/06/2020
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of July 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=07&Year=2014,1,19/06/2018,19/06/2018
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=04&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of June 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=06&Year=2014,2,18/06/2018,18/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of June 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=06&Year=2014,2,18/06/2018,18/06/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of June 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=06&Year=2014,3,18/06/2018,18/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of June 2014,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=06&Year=2014,1,18/06/2018,18/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of November 2012,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=11&Year=2012,1,21/01/2019,21/01/2019
